Price,Adj Close,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,,
2009-08-25,36.71825408935547,61.84688949584961,62.381263732910156,61.17189025878906,61.818763732910156,5644025
2009-08-26,36.55127716064453,61.56563949584961,62.662513732910156,61.03126525878906,61.87501525878906,4450635
2009-08-27,36.083740234375,60.778141021728516,62.12813949584961,60.412513732910156,61.56563949584961,7528977
2009-08-28,35.93346405029297,60.52501678466797,61.50939178466797,59.850013732910156,61.200016021728516,4498782
2009-08-31,35.93346405029297,60.52501678466797,60.86251449584961,59.73751449584961,60.131263732910156,5347897
2009-09-01,35.58279800415039,59.93438720703125,61.03126525878906,59.45626449584961,60.693763732910156,4467549
2009-09-02,36.03364181518555,60.693763732910156,60.86251449584961,59.34376525878906,59.62501525878906,3513954
2009-09-03,35.51601791381836,59.8218879699707,61.31251525878906,59.34376525878906,61.31251525878906,5440841
2009-09-04,35.783180236816406,60.271888732910156,60.412513732910156,58.92189025878906,59.9625129699707,3523284
2009-09-07,35.733089447021484,60.18751525878906,61.396888732910156,59.9625129699707,61.256263732910156,4931172
2009-09-08,36.083740234375,60.778141021728516,61.481266021728516,60.496891021728516,60.553138732910156,4162308
2009-09-09,35.21546173095703,59.31563949584961,60.75001525878906,59.06251525878906,60.75001525878906,8053306
2009-09-10,35.866668701171875,60.412513732910156,61.115638732910156,59.709388732910156,60.075016021728516,7355612
2009-09-11,36.133827209472656,60.86251449584961,61.200016021728516,59.990638732910156,60.86251449584961,4466196
2009-09-14,36.06704330444336,60.75001525878906,60.975013732910156,60.18751525878906,60.46876525878906,2292939
2009-09-15,35.833282470703125,60.356266021728516,61.17189025878906,60.075016021728516,61.08751678466797,6351632
2009-09-16,36.000247955322266,60.637516021728516,61.22814178466797,60.01876449584961,60.80626678466797,7262510
2009-09-17,36.083740234375,60.778141021728516,61.115638732910156,60.215641021728516,61.00313949584961,4533815
2009-09-18,36.01694107055664,60.66564178466797,60.89064025878906,60.24376678466797,60.24376678466797,3807983
2009-09-22,36.06704330444336,60.75001525878906,61.200016021728516,60.58126449584961,60.75001525878906,3732519
2009-09-23,36.768341064453125,61.93126678466797,62.887516021728516,60.918766021728516,61.08751678466797,10885467
2009-09-24,37.202491760253906,62.662513732910156,63.75939178466797,61.818763732910156,62.43751525878906,10152395
2009-09-25,37.16909408569336,62.606266021728516,63.39376449584961,62.15626525878906,62.43751525878906,5754133
2009-09-29,37.05220031738281,62.40938949584961,63.731266021728516,62.15626525878906,63.56251525878906,3351144
2009-09-30,36.71825408935547,61.84688949584961,63.225013732910156,61.65001678466797,62.55001449584961,5591598
2009-10-01,36.634765625,61.70626449584961,62.43751525878906,61.50939178466797,61.93126678466797,4613924
2009-10-05,36.36760330200195,61.256263732910156,61.621891021728516,60.834388732910156,61.256263732910156,3847231
2009-10-06,36.56797790527344,61.59376525878906,61.818763732910156,60.32814025878906,61.678138732910156,2883224
2009-10-07,36.33420944213867,61.200016021728516,62.100013732910156,60.89064025878906,61.87501525878906,3492297
2009-10-08,36.03364181518555,60.693763732910156,61.537513732910156,60.52501678466797,61.31251525878906,6173266
2009-10-09,36.01694107055664,60.66564178466797,61.200016021728516,60.215641021728516,61.03126525878906,4193022
2009-10-12,36.16722106933594,60.918766021728516,61.17189025878906,60.553138732910156,60.75001525878906,1800379
2009-10-13,36.16722106933594,60.918766021728516,60.918766021728516,60.918766021728516,60.918766021728516,0
2009-10-14,37.118995666503906,62.521888732910156,63.00001525878906,60.94689178466797,61.481266021728516,6809859
2009-10-15,37.55313491821289,63.25313949584961,64.12501525878906,62.521888732910156,62.521888732910156,7572106
2009-10-16,37.40285110473633,63.00001525878906,63.84376525878906,62.746891021728516,63.56251525878906,3312168
2009-10-20,37.35276794433594,62.91564178466797,63.95626449584961,62.49376678466797,62.71876525878906,3209019
2009-10-21,37.202491760253906,62.662513732910156,63.39376449584961,62.26876449584961,62.887516021728516,1976113
2009-10-22,36.434391021728516,61.36876678466797,62.662513732910156,56.81251525878906,62.15626525878906,2682882
2009-10-23,36.835140228271484,62.043766021728516,62.15626525878906,61.31251525878906,61.87501525878906,1979627
2009-10-26,36.71825408935547,61.84688949584961,62.43751525878906,61.14376449584961,61.59376525878906,1820035
2009-10-27,36.434391021728516,61.36876678466797,62.01564025878906,61.059391021728516,61.256263732910156,4096925
2009-10-28,35.93346405029297,60.52501678466797,61.31251525878906,59.73751449584961,61.31251525878906,1873167
2009-10-29,35.332340240478516,59.51251220703125,61.28438949584961,59.06251525878906,59.6812629699707,4457277
2009-10-30,34.848114013671875,58.6968879699707,60.693763732910156,57.9937629699707,60.693763732910156,2912146
2009-11-03,34.1968994140625,57.600013732910156,59.428138732910156,57.20626449584961,58.21876525878906,3200653
2009-11-04,34.881507873535156,58.75313949584961,59.006263732910156,56.41876220703125,58.303138732910156,2690289
2009-11-05,35.58279800415039,59.93438720703125,60.18751525878906,57.62813949584961,58.64064025878906,2975233
2009-11-06,35.632904052734375,60.01876449584961,60.94689178466797,59.73751449584961,60.693763732910156,2665782
2009-11-09,35.8499641418457,60.38439178466797,60.60939025878906,59.09063720703125,60.553138732910156,1222652
2009-11-10,35.131961822509766,59.17501449584961,60.75001525878906,58.78126525878906,60.75001525878906,2700520
2009-11-11,36.25071334838867,61.059391021728516,61.28438949584961,59.06251525878906,59.5406379699707,3211200
2009-11-12,35.51601791381836,59.8218879699707,61.93126678466797,59.37188720703125,61.93126678466797,7034805
2009-11-13,34.98168182373047,58.92189025878906,60.32814025878906,58.5562629699707,59.90626525878906,5050823
2009-11-16,35.04848098754883,59.03438949584961,60.10314178466797,58.5562629699707,59.62501525878906,6037955
2009-11-17,35.03178787231445,59.006263732910156,59.287513732910156,58.35939025878906,59.287513732910156,4578478
2009-11-18,34.881507873535156,58.75313949584961,59.51251220703125,58.52813720703125,59.06251525878906,3519599
2009-11-19,34.931602478027344,58.8375129699707,59.34376525878906,58.5562629699707,58.95001220703125,3934390
2009-11-20,35.666297912597656,60.075016021728516,60.30001449584961,58.89376449584961,59.1187629699707,4677765
2009-11-23,35.46592712402344,59.73751449584961,60.30001449584961,59.287513732910156,60.18751525878906,2821321
2009-11-24,34.68112564086914,58.4156379699707,59.90626525878906,58.24688720703125,59.90626525878906,5439086
2009-11-25,34.96499252319336,58.89376449584961,58.9781379699707,58.38751220703125,58.50001525878906,1865683
2009-11-26,34.430667877197266,57.9937629699707,58.89376449584961,57.7125129699707,58.443763732910156,5780245
2009-11-27,34.1134033203125,57.459388732910156,58.21876525878906,56.475013732910156,57.881263732910156,7226035
2009-11-30,33.3286247253418,56.13751220703125,58.35939025878906,53.46563720703125,57.93751525878906,34539390
2009-12-01,34.23029708862305,57.65626525878906,58.162513732910156,56.25001525878906,57.37501525878906,9492411
2009-12-02,34.41396713256836,57.96563720703125,58.33126449584961,57.26251220703125,57.7125129699707,4964876
2009-12-03,34.430667877197266,57.9937629699707,58.38751220703125,57.8531379699707,58.05001449584961,3578736
2009-12-04,34.64773941040039,58.35939025878906,58.725013732910156,57.51564025878906,57.65626525878906,3567645
2009-12-07,34.56425476074219,58.21876525878906,58.61251449584961,58.162513732910156,58.47188949584961,4545289
2009-12-08,34.96499252319336,58.89376449584961,59.20314025878906,58.05001449584961,58.38751220703125,4206166
2009-12-09,34.73121643066406,58.50001525878906,59.287513732910156,58.38751220703125,58.8375129699707,3096689
2009-12-10,35.23216247558594,59.34376525878906,59.73751449584961,58.50001525878906,58.50001525878906,3347394
2009-12-11,35.11528015136719,59.146888732910156,60.04689025878906,58.92189025878906,59.62501525878906,2530102
2009-12-14,35.04848098754883,59.03438949584961,59.48439025878906,58.80938720703125,59.06251525878906,1458861
2009-12-15,35.04848098754883,59.03438949584961,59.34376525878906,58.61251449584961,59.146888732910156,2359025
2009-12-16,34.914894104003906,58.80938720703125,59.17501449584961,58.24688720703125,58.78126525878906,3602393
2009-12-17,34.94828414916992,58.865638732910156,59.568763732910156,58.6968879699707,59.568763732910156,1264927
2009-12-18,34.914894104003906,58.80938720703125,59.20314025878906,58.2750129699707,58.80938720703125,1671508
2009-12-21,34.914894104003906,58.80938720703125,59.006263732910156,58.38751220703125,58.52813720703125,1309866
2009-12-22,35.56612014770508,59.90626525878906,60.412513732910156,58.52813720703125,58.865638732910156,3246132
2009-12-23,36.584678649902344,61.621891021728516,62.12813949584961,60.075016021728516,60.18751525878906,9531688
2009-12-24,36.33420944213867,61.200016021728516,62.57814025878906,60.778141021728516,61.59376525878906,3529789
2009-12-29,36.634765625,61.70626449584961,62.63439178466797,61.42501449584961,61.73439025878906,3582130
2009-12-30,36.35090637207031,61.22814178466797,62.15626525878906,61.059391021728516,61.59376525878906,1887030
2009-12-31,36.7850341796875,61.959388732910156,63.506263732910156,61.45314025878906,61.70626449584961,8785123
2010-01-04,37.53643798828125,63.225013732910156,63.646888732910156,61.93126678466797,61.98751449584961,4353415
2010-01-05,37.653324127197266,63.42189025878906,64.35001373291016,63.14064025878906,63.56251525878906,4374738
2010-01-06,37.92048645019531,63.871891021728516,64.35001373291016,63.56251525878906,63.90001678466797,5549959
2010-01-07,38.25443649291992,64.43438720703125,64.82814025878906,63.39376449584961,64.06876373291016,4535147
2010-01-08,38.35462951660156,64.60314178466797,65.13751220703125,64.15313720703125,64.74376678466797,3809958
2010-01-11,38.53910827636719,64.63126373291016,65.39064025878906,64.46251678466797,65.25001525878906,3041300
2010-01-12,37.98566818237305,63.70314025878906,64.96876525878906,63.450016021728516,64.23751831054688,2569224
2010-01-13,38.55588150024414,64.65939331054688,64.96876525878906,62.887516021728516,63.70314025878906,3322262
2010-01-14,39.36087417602539,66.00939178466797,66.65626525878906,64.71563720703125,64.96876525878906,6747297
2010-01-15,39.796905517578125,66.74063873291016,68.31564331054688,66.00939178466797,66.57189178466797,11273753
2010-01-18,39.44472122192383,66.15001678466797,67.50001525878906,65.86876678466797,66.79689025878906,4085821
2010-01-19,38.99190902709961,65.39064025878906,66.88126373291016,65.05313873291016,66.09376525878906,4992784
2010-01-20,39.209930419921875,65.75626373291016,66.34689331054688,65.19376373291016,65.39064025878906,3697700
2010-01-21,38.11983108520508,63.928138732910156,66.06564331054688,63.590641021728516,65.53126525878906,3555527
2010-01-22,38.33786392211914,64.29376220703125,64.65939331054688,61.73439025878906,61.87501525878906,4943166
2010-01-25,38.673274993896484,64.85626220703125,65.81251525878906,63.028141021728516,64.29376220703125,2912852
2010-01-27,38.00244903564453,63.731266021728516,66.03751373291016,63.11251449584961,64.85626220703125,8252922
2010-01-28,38.20368576049805,64.06876373291016,66.34689331054688,60.918766021728516,65.19376373291016,11600411
2010-01-29,37.80120086669922,63.39376449584961,63.95626449584961,62.465641021728516,63.506263732910156,3996285
2010-02-01,37.885047912597656,63.53438949584961,63.928138732910156,63.00001525878906,63.14064025878906,2078776
2010-02-02,38.13661193847656,63.95626449584961,64.96876525878906,63.28126525878906,63.787513732910156,3466800
2010-02-03,37.885047912597656,63.53438949584961,64.26564025878906,63.28126525878906,64.12501525878906,2006355
2010-02-04,37.566402435302734,63.00001525878906,64.26564025878906,62.83126449584961,63.28126525878906,2254939
2010-02-05,36.023494720458984,60.412513732910156,62.43751525878906,60.18751525878906,62.21251678466797,4391981
2010-02-08,36.392452239990234,61.03126525878906,61.28438949584961,60.075016021728516,61.03126525878906,1831316
2010-02-09,36.25828552246094,60.80626678466797,61.31251525878906,60.496891021728516,60.80626678466797,1113258
2010-02-10,35.989959716796875,60.356266021728516,61.115638732910156,60.215641021728516,61.03126525878906,1023345
2010-02-11,35.906105041503906,60.215641021728516,60.89064025878906,60.15938949584961,60.46876525878906,640478
2010-02-15,35.18497085571289,59.006263732910156,61.03126525878906,58.95001220703125,60.356266021728516,1575236
2010-02-16,35.80547332763672,60.04689025878906,60.46876525878906,58.95001220703125,59.06251525878906,1192982
2010-02-17,35.922874450683594,60.24376678466797,60.60939025878906,60.01876449584961,60.46876525878906,989784
2010-02-18,36.27507019042969,60.834388732910156,61.56563949584961,59.73751449584961,60.32814025878906,1713670
2010-02-19,35.93964385986328,60.271888732910156,60.834388732910156,59.90626525878906,60.834388732910156,1267093
2010-02-22,35.88932800292969,60.18751525878906,60.94689178466797,60.04689025878906,60.412513732910156,835164
2010-02-23,35.75516891479492,59.9625129699707,60.30001449584961,59.65313720703125,60.18751525878906,801182
2010-02-24,35.63777542114258,59.76564025878906,60.131263732910156,59.428138732910156,59.73751449584961,906081
2010-02-25,35.704856872558594,59.87813949584961,60.18751525878906,59.1187629699707,60.18751525878906,1650113
2010-02-26,36.073822021484375,60.496891021728516,61.256263732910156,59.62501525878906,60.18751525878906,1548385
2010-03-02,36.073822021484375,60.496891021728516,61.59376525878906,60.18751525878906,60.52501678466797,780476
2010-03-03,36.459537506103516,61.14376449584961,61.31251525878906,59.93438720703125,59.93438720703125,1578097
2010-03-04,36.493080139160156,61.200016021728516,61.59376525878906,60.918766021728516,61.31251525878906,1157814
2010-03-05,36.30860137939453,60.89064025878906,61.678138732910156,60.75001525878906,61.31251525878906,766252
2010-03-08,36.912349700927734,61.903141021728516,62.26876449584961,61.03126525878906,61.31251525878906,1998979
2010-03-09,36.493080139160156,61.200016021728516,62.100013732910156,61.03126525878906,61.87501525878906,1368556
2010-03-10,36.59370422363281,61.36876678466797,61.70626449584961,60.834388732910156,61.256263732910156,1572349
2010-03-11,35.82225799560547,60.075016021728516,61.98751449584961,59.6812629699707,61.31251525878906,4256779
2010-03-12,35.6545295715332,59.79376220703125,60.412513732910156,59.37188720703125,59.65313720703125,7813231
2010-03-15,35.101112365722656,58.865638732910156,59.90626525878906,58.61251449584961,59.90626525878906,2420100
2010-03-16,35.20173263549805,59.03438949584961,59.20314025878906,58.24688720703125,58.52813720703125,1690093
2010-03-17,35.67131423950195,59.8218879699707,60.10314178466797,59.1187629699707,59.1187629699707,2067076
2010-03-18,35.58744812011719,59.6812629699707,60.131263732910156,57.459388732910156,59.37188720703125,2257266
2010-03-19,36.29182052612305,60.86251449584961,61.45314025878906,59.4000129699707,59.62501525878906,3363560
2010-03-22,36.073822021484375,60.496891021728516,61.36876678466797,59.990638732910156,60.18751525878906,2178427
2010-03-23,36.207977294921875,60.72188949584961,61.256263732910156,60.075016021728516,60.60939025878906,1381649
2010-03-25,35.704856872558594,59.87813949584961,61.00313949584961,59.62501525878906,61.00313949584961,3128139
2010-03-26,35.80547332763672,60.04689025878906,60.46876525878906,59.5406379699707,59.93438720703125,2059990
2010-03-29,35.80547332763672,60.04689025878906,60.553138732910156,59.6812629699707,60.44063949584961,1977720
2010-03-30,35.78871154785156,60.01876449584961,60.46876525878906,59.90626525878906,60.04689025878906,1369034
2010-03-31,35.93964385986328,60.271888732910156,60.52501678466797,59.23126220703125,60.18751525878906,1719363
2010-04-01,35.77192687988281,59.990638732910156,60.52501678466797,59.90626525878906,60.46876525878906,928358
2010-04-05,36.073822021484375,60.496891021728516,60.89064025878906,60.04689025878906,60.75001525878906,1444077
2010-04-06,35.9564094543457,60.30001449584961,60.75001525878906,60.131263732910156,60.75001525878906,2818200
2010-04-07,37.08005905151367,62.184391021728516,62.43751525878906,60.24376678466797,60.24376678466797,3932498
2010-04-08,37.28129959106445,62.521888732910156,63.506263732910156,60.834388732910156,63.00001525878906,4525961
2010-04-09,36.77817916870117,61.678138732910156,62.69063949584961,61.481266021728516,62.55001449584961,2218499
2010-04-12,36.37567901611328,61.00313949584961,62.15626525878906,60.80626678466797,61.36876678466797,854787
2010-04-13,36.14088439941406,60.60939025878906,61.42501449584961,60.412513732910156,60.46876525878906,1196945
2010-04-15,36.10734939575195,60.553138732910156,61.256263732910156,60.356266021728516,61.03126525878906,1834504
2010-04-16,36.19120788574219,60.693763732910156,60.86251449584961,60.24376678466797,60.356266021728516,3410045
2010-04-19,36.073822021484375,60.496891021728516,60.693763732910156,59.90626525878906,60.412513732910156,1997149
2010-04-20,36.207977294921875,60.72188949584961,61.22814178466797,59.93438720703125,60.46876525878906,2663183
2010-04-21,36.912349700927734,61.903141021728516,62.55001449584961,60.693763732910156,60.75001525878906,4408329
2010-04-22,36.44275665283203,61.115638732910156,62.803138732910156,60.52501678466797,61.70626449584961,3257926
2010-04-23,36.77817916870117,61.678138732910156,61.87501525878906,60.975013732910156,61.31251525878906,1225052
2010-04-26,37.02974319458008,62.100013732910156,62.63439178466797,61.70626449584961,61.87501525878906,1204934
2010-04-27,37.96890640258789,63.67501449584961,64.49063873291016,61.93126678466797,62.01564025878906,11718037
2010-04-28,38.53910827636719,64.63126373291016,67.78126525878906,60.80626678466797,63.28126525878906,8993805
2010-04-29,37.04651641845703,62.12813949584961,64.06876373291016,61.65001678466797,64.06876373291016,5294606
2010-04-30,36.912349700927734,61.903141021728516,62.71876525878906,61.762516021728516,62.71876525878906,1318467
2010-05-03,36.677555084228516,61.50939178466797,61.84688949584961,61.36876678466797,61.84688949584961,1557313
2010-05-04,36.05704116821289,60.46876525878906,61.84688949584961,60.271888732910156,61.537513732910156,1045708
2010-05-05,35.97318649291992,60.32814025878906,60.58126449584961,59.73751449584961,60.18751525878906,1404451
2010-05-06,35.80547332763672,60.04689025878906,60.46876525878906,59.287513732910156,59.90626525878906,1322298
2010-05-07,35.553924560546875,59.62501525878906,60.04689025878906,59.09063720703125,59.34376525878906,5243780
2010-05-10,36.25828552246094,60.80626678466797,61.115638732910156,59.73751449584961,59.79376220703125,1121466
2010-05-11,35.80547332763672,60.04689025878906,61.256263732910156,59.87813949584961,61.256263732910156,838559
2010-05-12,35.83900833129883,60.10314178466797,60.553138732910156,59.6812629699707,60.52501678466797,1266616
2010-05-13,36.342140197753906,60.94689178466797,61.08751678466797,59.90626525878906,60.46876525878906,1612426
2010-05-14,35.63777542114258,59.76564025878906,60.975013732910156,59.34376525878906,60.32814025878906,1711958
2010-05-17,34.76570129394531,58.303138732910156,59.568763732910156,57.96563720703125,59.06251525878906,1851642
2010-05-18,34.883087158203125,58.50001525878906,59.03438949584961,57.9937629699707,59.03438949584961,1361316
2010-05-19,34.44705581665039,57.76876449584961,58.50001525878906,57.4312629699707,58.50001525878906,2450689
2010-05-20,34.91663360595703,58.5562629699707,58.8375129699707,56.95314025878906,57.51564025878906,2116627
2010-05-21,34.66506576538086,58.1343879699707,58.61251449584961,56.4468879699707,56.896888732910156,1432024
2010-05-24,34.46381759643555,57.79689025878906,58.52813720703125,57.4312629699707,58.2750129699707,3809046
2010-05-25,33.84331130981445,56.756263732910156,57.51564025878906,56.27813720703125,57.37501525878906,2621138
2010-05-26,34.61476135253906,58.05001449584961,58.50001525878906,57.600013732910156,57.881263732910156,1674436
2010-05-27,33.99424362182617,57.0093879699707,58.78126525878906,56.36251449584961,58.78126525878906,4522469
2010-05-28,34.56444549560547,57.96563720703125,58.443763732910156,57.0093879699707,57.0093879699707,1223573
2010-05-31,34.64830017089844,58.10626220703125,58.303138732910156,57.459388732910156,58.07814025878906,3962642
2010-06-01,34.89986801147461,58.52813720703125,59.06251525878906,57.8531379699707,59.06251525878906,2173677
2010-06-02,35.01725769042969,58.725013732910156,58.865638732910156,57.93751525878906,58.725013732910156,1067731
2010-06-03,35.41975021362305,59.4000129699707,59.59688949584961,58.725013732910156,59.006263732910156,855327
2010-06-04,35.47005844116211,59.48439025878906,59.709388732910156,58.95001220703125,59.62501525878906,730766
2010-06-07,35.03402328491211,58.75313949584961,59.03438949584961,57.37501525878906,58.725013732910156,1110289
2010-06-08,34.56444549560547,57.96563720703125,59.06251525878906,57.740638732910156,58.75313949584961,1369731
2010-06-09,34.363197326660156,57.62813949584961,58.4156379699707,57.459388732910156,57.96563720703125,2036943
2010-06-10,34.19549560546875,57.34688949584961,58.33126449584961,57.09376525878906,57.82501220703125,2079894
2010-06-11,34.01102828979492,57.037513732910156,57.93751525878906,56.92501449584961,57.65626525878906,1791437
2010-06-14,34.56444549560547,57.96563720703125,58.1343879699707,57.20626449584961,57.90938949584961,1700881
2010-06-15,34.64830017089844,58.10626220703125,58.21876525878906,57.65626525878906,57.9937629699707,1047592
2010-06-16,34.43027877807617,57.740638732910156,58.61251449584961,57.600013732910156,58.10626220703125,1289944
2010-06-17,34.49736785888672,57.8531379699707,58.1343879699707,57.51564025878906,57.740638732910156,662067
2010-06-18,34.49736785888672,57.8531379699707,58.443763732910156,57.318763732910156,57.7125129699707,1111519
2010-06-21,34.681846618652344,58.162513732910156,58.35939025878906,57.8531379699707,58.05001449584961,1131800
2010-06-22,34.41350555419922,57.7125129699707,58.35939025878906,57.4312629699707,58.21876525878906,1139377
2010-06-23,34.31288528442383,57.54376220703125,57.8531379699707,57.318763732910156,57.37501525878906,1355354
2010-06-24,34.02778244018555,57.06563949584961,57.82501220703125,56.81251525878906,57.4312629699707,2329371
2010-06-25,33.99424362182617,57.0093879699707,57.48751449584961,56.756263732910156,56.8687629699707,1672844
2010-06-28,34.63154602050781,58.07814025878906,58.35939025878906,57.037513732910156,57.037513732910156,2401306
2010-06-29,34.39673614501953,57.68438720703125,58.92189025878906,57.4312629699707,58.35939025878906,1542276
2010-06-30,34.91663360595703,58.5562629699707,58.78126525878906,57.1500129699707,57.37501525878906,2708253
2010-07-01,34.63154602050781,58.07814025878906,58.52813720703125,57.65626525878906,58.33126449584961,1450319
2010-07-02,34.732147216796875,58.24688720703125,58.64064025878906,57.9937629699707,58.2750129699707,1534161
2010-07-05,34.24581527709961,57.4312629699707,58.443763732910156,56.25001525878906,57.93751525878906,1409644
2010-07-06,34.22903823852539,57.40313720703125,57.62813949584961,57.26251220703125,57.4312629699707,765539
2010-07-07,34.44705581665039,57.76876449584961,58.95001220703125,57.68438720703125,57.93751525878906,4099698
2010-07-08,34.21225357055664,57.37501525878906,58.50001525878906,57.2906379699707,58.50001525878906,2147848
2010-07-09,34.19549560546875,57.34688949584961,57.76876449584961,57.178138732910156,57.65626525878906,2076435
2010-07-12,33.86008071899414,56.78438949584961,57.65626525878906,56.64376449584961,57.459388732910156,4188571
2010-07-13,33.8768424987793,56.81251525878906,57.06563949584961,56.39064025878906,56.70001220703125,3777184
2010-07-14,33.776214599609375,56.64376449584961,57.37501525878906,56.50313949584961,57.318763732910156,2928502
2010-07-15,33.79299545288086,56.67189025878906,57.178138732910156,56.55938720703125,57.09376525878906,3552196
2010-07-16,33.65882873535156,56.4468879699707,57.06563949584961,56.25001525878906,57.06563949584961,1309829
2010-07-19,33.55820083618164,56.27813720703125,57.037513732910156,55.7437629699707,55.7437629699707,3056097
2010-07-20,33.491119384765625,56.1656379699707,56.615638732910156,56.08126449584961,56.53126525878906,2241425
2010-07-21,33.50788879394531,56.193763732910156,56.4468879699707,56.0250129699707,56.4468879699707,1373142
2010-07-22,34.02778244018555,57.06563949584961,57.76876449584961,56.25001525878906,56.64376449584961,5819774
2010-07-23,33.8768424987793,56.81251525878906,57.600013732910156,56.5875129699707,57.600013732910156,1826820
2010-07-26,33.8768424987793,56.81251525878906,57.06563949584961,56.25001525878906,56.81251525878906,1879489
2010-07-27,33.927162170410156,56.896888732910156,57.26251220703125,56.334388732910156,56.334388732910156,2785906
2010-07-28,33.9607048034668,56.95314025878906,57.7125129699707,56.67189025878906,57.09376525878906,3199899
2010-07-29,33.65882873535156,56.4468879699707,57.34688949584961,56.10939025878906,56.36251449584961,2312762
2010-07-30,33.67560958862305,56.475013732910156,56.92501449584961,56.334388732910156,56.53126525878906,1285466
2010-08-02,33.725914001464844,56.55938720703125,57.037513732910156,56.41876220703125,56.81251525878906,778568
2010-08-03,33.50788879394531,56.193763732910156,56.70001220703125,56.08126449584961,56.70001220703125,1708893
2010-08-04,33.59172821044922,56.334388732910156,56.53126525878906,55.490638732910156,56.53126525878906,1886451
2010-08-05,33.13893508911133,55.57501220703125,56.70001220703125,55.4062614440918,55.99688720703125,1508701
2010-08-06,33.39049530029297,55.99688720703125,56.95314025878906,55.6875114440918,55.8281364440918,3922176
2010-08-09,34.26258087158203,57.459388732910156,57.600013732910156,56.5875129699707,56.67189025878906,3155186
2010-08-10,34.0445556640625,57.09376525878906,57.90938949584961,56.84063720703125,57.90938949584961,2033594
2010-08-11,33.59172821044922,56.334388732910156,57.1500129699707,56.25001525878906,56.81251525878906,1383082
2010-08-12,33.457576751708984,56.10939025878906,56.36251449584961,55.9687614440918,56.0250129699707,746648
2010-08-13,34.17872619628906,57.318763732910156,57.48751449584961,56.053138732910156,56.4468879699707,2838836
2010-08-16,35.319122314453125,59.23126220703125,60.46876525878906,57.600013732910156,57.600013732910156,10437835
2010-08-17,35.218509674072266,59.06251525878906,60.356266021728516,58.8375129699707,59.87813949584961,4272775
2010-08-18,34.86632537841797,58.47188949584961,59.76564025878906,57.740638732910156,59.428138732910156,2042150
2010-08-19,35.000492095947266,58.6968879699707,59.62501525878906,58.021888732910156,59.62501525878906,2150678
2010-08-20,34.61476135253906,58.05001449584961,59.1187629699707,57.93751525878906,58.78126525878906,1350531
2010-08-23,35.000492095947266,58.6968879699707,59.006263732910156,57.54376220703125,58.33126449584961,1558660
2010-08-24,34.56444549560547,57.96563720703125,59.03438949584961,57.68438720703125,59.03438949584961,1419761
2010-08-25,34.56444549560547,57.96563720703125,58.50001525878906,57.5718879699707,57.65626525878906,1708531
2010-08-26,35.36943435668945,59.31563949584961,59.73751449584961,57.93751525878906,58.443763732910156,6819779
2010-08-27,35.000492095947266,58.6968879699707,59.90626525878906,58.33126449584961,59.568763732910156,3318728
2010-08-30,36.47630310058594,61.17189025878906,61.59376525878906,59.06251525878906,59.287513732910156,12599675
2010-08-31,36.493080139160156,61.200016021728516,62.29689025878906,60.46876525878906,61.256263732910156,7251681
2010-09-01,36.29182052612305,60.86251449584961,61.70626449584961,60.356266021728516,61.200016021728516,4105554
2010-09-02,36.09058380126953,60.52501678466797,61.36876678466797,60.215641021728516,61.36876678466797,2077611
2010-09-03,36.22473907470703,60.75001525878906,61.36876678466797,60.637516021728516,60.975013732910156,2025354
2010-09-06,36.24151611328125,60.778141021728516,61.200016021728516,60.18751525878906,60.18751525878906,1657041
2010-09-07,36.12302017211914,60.01876449584961,61.03126525878906,59.76564025878906,61.03126525878906,2364772
2010-09-08,36.05532455444336,59.90626525878906,60.24376678466797,59.48439025878906,60.01876449584961,2119627
2010-09-09,35.37822723388672,58.78126525878906,60.18751525878906,58.584388732910156,60.131263732910156,4325702
2010-09-13,35.73369598388672,59.37188720703125,59.90626525878906,58.9781379699707,59.51251220703125,2223035
2010-09-14,35.56441879272461,59.09063720703125,59.8218879699707,58.80938720703125,59.1187629699707,2096762
2010-09-15,36.17380905151367,60.10314178466797,60.356266021728516,59.09063720703125,59.09063720703125,3700295
2010-09-16,35.76754379272461,59.428138732910156,60.693763732910156,59.23126220703125,60.131263732910156,1645185
2010-09-17,35.63214111328125,59.20314025878906,59.87813949584961,59.06251525878906,59.76564025878906,3999245
2010-09-20,35.76754379272461,59.428138732910156,59.76564025878906,59.287513732910156,59.51251220703125,1658444
2010-09-21,35.76754379272461,59.428138732910156,60.18751525878906,59.23126220703125,59.93438720703125,4168036
2010-09-22,35.83525466918945,59.5406379699707,60.075016021728516,59.23126220703125,59.48439025878906,2530696
2010-09-23,35.56441879272461,59.09063720703125,59.76564025878906,58.89376449584961,59.4000129699707,1296047
2010-09-24,35.73369598388672,59.37188720703125,59.51251220703125,58.75313949584961,59.09063720703125,2212027
2010-09-27,35.83525466918945,59.5406379699707,60.24376678466797,59.23126220703125,60.24376678466797,1731020
2010-09-28,36.190731048583984,60.131263732910156,60.271888732910156,59.4000129699707,59.62501525878906,3076594
2010-09-29,36.78318786621094,61.115638732910156,62.12813949584961,60.24376678466797,60.24376678466797,11684464
2010-09-30,36.05532455444336,59.90626525878906,61.762516021728516,59.709388732910156,61.200016021728516,5236368
